rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,cleaned_text,review_sentiment_score,review_sentiment_deviation,normalized_score,trust_score,normalized_trust_score
5.0,such a beautiful watch,"I got this watch for a present, and it is the most prettiest thing. I am so happy. I had to adjust the band a little, because i have small wrists, but after that it looked great. My mama got it for me, and she said that she had no problem ordering on line. I have such a great mom, she knows that all girls need a watch that is pink with jewels on it.",[],B00020ODEM,B00020ODEM,AGK5B2JYRU5O324A43APN6NWCCXQ,2005-06-26 17:13:09.000,8,0,got watch present prettiest thing happy adjust band little small wrist looked great mama got said problem ordering line great mom know girl need watch pink jewel,0.9468,0.16095,0.725788633852952,0.2256327267705904,0.189457765201582
3.0,Three Stars,"The style & fit are great.  However, the polyknit material is garbage",[],B00020OL5S,B00020OL5S,AGLNBRJKEKBOKIJ3JFEDBG6HLB3Q,2018-03-30 01:57:03.133,0,0,style fit great however polyknit material garbage,0.765,0.0,0.837363446667485,0.167472689333497,0.1406223374931034
2.0,Not a very good item,Bought this for my 14 year old kid and it didn't last more than a month. Won't buy this item again.,[],B00021CL0E,B00021CL0E,AGEASH6FXEW37TMAT32UDKCRHNJQ,2007-01-10 03:37:57.000,0,1,bought 14 year old kid nt last month wo nt buy item,0.0,0.0,0.6931385786178962,0.4386277157235792,0.368303960005574
4.0,Four Stars,Cute and fun but too heavy to throw directly at TV.,[],B00021LLQO,B00021LLQO,AFMMCMQADU45BLDKV5Q5D6EFSDXA,2017-12-03 19:56:30.227,0,1,cute fun heavy throw directly tv,0.743,0.0364666666666666,0.8508653492082977,0.4884064031749928,0.4101017923244719
5.0,Fun,Fun gift for hubby! Made from same material as cheesehead hat,[],B00021LLQO,B00021LLQO,AFCPS4SFLV5FUGSWCMW42TJGFJ3Q,2019-12-12 21:39:25.789,0,1,fun gift hubby made material cheesehead hat,0.7351,0.0443666666666666,0.8557137596661348,0.4933260852665602,0.4142327177797951
4.0,Cheesy is Good,What a fun item!  Totally soft & well made.  Great for tossing (throwing?) at TV when Green Bay doesn't score.  Packer fans will love it.,[],B00021LLQO,B00021LLQO,AFHFAGLZYNLF5BSCNLSCSIBSSJUQ,2012-12-05 01:30:57.000,0,1,fun item totally soft well made great tossing throwing tv green bay nt score packer fan love,0.9458,0.1663333333333333,0.7264023566957163,0.5284471380058099,0.4437229263091211
5.0,Cheeseblock,Brought it to a 49era game against the cheeseheads and was a great prop,[],B00021LLQO,B00021LLQO,AH6AMKFVHZVEH5SE5MJ6LSCZGDHA,2019-12-16 23:44:15.706,0,1,brought 49era game cheeseheads great prop,0.6249,0.1545666666666666,0.9233460169387504,0.5619525367210834,0.4718565133717717
5.0,The Real Deal,"The real deal.  Think yellow foam in teh perfect cheese brick shape.  As a Packers fan, the husband loves these.",[],B00021LLQO,B00021LLQO,AG62ZYXYX4RB5D3EEZZNTZERNCUA,2013-12-04 17:32:29.000,0,1,real deal think yellow foam teh perfect cheese brick shape packer fan husband love,0.8807,0.1012333333333334,0.7663557137596662,0.5038878094185999,0.4231011150338667
4.0,Fun product with fast shipping.,"My only complaint is the weight.  I believe the intention is that you are able to throw this around (at your TV) without much fear of damage, but this is heavy enough that my husband and I aren't comfortable throwing them at the TV.",[],B00021LLQO,B00021LLQO,AFBFY63PTEH56P5E576XQHZE6XQA,2014-01-07 16:38:46.000,0,1,complaint weight believe intention able throw around tv without much fear damage heavy enough husband nt comfortable throwing tv,0.7473,0.0321666666666666,0.8482263409844114,0.4857286015302156,0.4078533139120808
1.0,no,does not lock,[],B00022F4KM,B00022F4KM,AG56CUIT7XTHB4UFFLY3EIYTDM4A,2019-06-18 12:52:34.857,0,1,lock,0.0,0.0613,0.6931385786178962,0.4692777157235792,0.394039945146296
5.0,excellent key chain,I've owned this key chain for over a year and have never had a problem with it.  Works great and is very attractive.  Very nice.,[],B00022F4KM,B00022F4KM,AFW5LU6TZQPUMCFHAU54GHHBIDTA,2010-04-24 21:00:05.000,1,1,owned key chain year never problem work great attractive nice,0.5667,0.628,0.9518227568430098,0.804364551368602,0.6754033977731096
2.0,Adequate but looking for better,"The first small links connecting the key rings to the body of the key chain broke within a couple of days of purchase.  So, I just linked the body directly to the key rings without using the link.  That took care of that problem.<br /><br />The button that you push to release the valet portion of the key can weaken over time and needs to be bent to reinforce it's ""grip.""  Otherwise, your valet key (in my case, the key to my wife's car which she asks for when she loses her own) will slide off over time.<br /><br />So this key chain does the job, but it is a poorly constructed and needs some fiddling with to overcome its flaws.  I would not have expected this given its price.",[],B00022F4KM,B00022F4KM,AEHQGRBXPZTYQXE35BF7A2SA43GQ,2010-12-13 02:08:28.000,1,1,first small link connecting key ring body key chain broke within couple day purchase linked body directly key ring without using link took care problem br br button push release valet portion key weaken time need bent reinforce grip otherwise valet key case key wife car asks loses slide time br br key chain job poorly constructed need fiddling overcome flaw would expected given price,-0.7506,0.6893,0.2324782128390819,0.6911456425678163,0.5803365085546506
5.0,Great service,I had a problem with this product they sent the wrong size but the exchange was very fast good people to work with .,[],B00022G7Z8,B00022G7Z8,AEJKS65THSIM3HN5J5E7EDDFZFPA,2007-06-11 14:47:24.000,1,0,problem product sent wrong size exchange fast good people work,-0.4404,0.6184000000000001,0.4228550386645391,0.3937710077329078,0.3306389821814428
5.0,Lovely,"Beautiful and very light weight, but still sturdy for the leg. Enjoy wearing it all the time. Will not wear it in the ocean!",[],B00022G7Z8,B00022G7Z8,AHIHWLTSWQUDTBVZEXR7KTG5BCNQ,2014-01-12 02:53:43.000,0,1,beautiful light weight still sturdy leg enjoy wearing time wear ocean,0.7964,0.6184000000000001,0.771858761916452,0.7635717523832903,0.6411507756349552
4.0,I love my new computer tote,"It is very sturdy, has lots of pockets for my pens and things and the computer compartment is well padded. But what I love the most is its feel and look. Very well made.",[],B00023GGZS,B00023GGZS,AFQQRLXAIKZXG53TVPIOCOQLMWEA,2009-05-11 14:52:41.000,1,1,sturdy lot pocket pen thing computer compartment well padded love feel look well made,0.8126,0.0,0.8081502393519088,0.4616300478703817,0.3876184030180393
3.0,"Not bad, not great","But I should have expected that for the price, it was not going to be wonderful.  It’s small. And a tad flimsy. The star is attached crooked to the circle.<br /><br />That being said it cute and it’s pretty. And it does save space in your book. I am glad I bought it for myself and not as a gift though, as the workmanship is definitely lacking.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/811RRanjUuL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/811RRanjUuL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/811RRanjUuL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91v4Fy5i4rL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91v4Fy5i4rL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91v4Fy5i4rL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91ycdZPsg+L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91ycdZPsg+L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91ycdZPsg+L._SL256_.jpg'}]",B00023JRUE,B00023JRUE,AEM4JETBIMW6YTMOYVCKI5QXOTZA,2021-05-22 16:41:48.764,0,1,expected price going wonderful small tad flimsy star attached crooked circle br br said cute pretty save space book glad bought gift though workmanship definitely lacking,0.967,0.6535,0.7324858843746166,0.7732471768749233,0.6492749707718831
5.0,Five Stars,Great for angering the southern idiots with no knowledge past their own toes. A++!,[],B00023JRUE,B00023JRUE,AGIQ7IWZOIYNMVV5F6KSXDSQTPRA,2017-12-06 02:56:16.707,0,1,great angering southern idiot knowledge past toe,-0.34,0.6535,0.4844728120780656,0.723644562415613,0.6076249822346639
4.0,I love it.,The trick to this pill box is to put your pills in the lid and then  close the pill box. This way you can fit more pills and they will not crush because of how the lid fits to the bottom. All seven of my pills fit in this compact pill box. I like it so much that I bought  two more as gifts. E.,[],B00023K1XQ,B00023K1XQ,AGHNLPKXU3JNZX76EFSHN7LSKCZA,2006-09-02 00:56:32.000,1,1,trick pill box put pill lid close pill box way fit pill crush lid fit bottom seven pill fit compact pill box like much bought two gift e,0.8779,0.0091999999999999,0.768074137719406,0.4582148275438811,0.3847507338638757
4.0,Just had to share my thoughts!,"This pill box is just the thing I was searching for! I am a housewife living in the suburbs of the city with not much to tide my time. I find myself bored, even while I am preparing dinner or stressed while entertaining. My local doctor prescribed me with something to help- and it did! I feel more energized than ever.<br /><br />What I needed, while I am not yet to be a mother, is a mother's little helper! Before this pill box I would have to carry about the actual pill bottle, from the doctor- that, I will tell you, is not very discrete. How embarrassing! (Though, really, how discrete must we be if all of us housewives have a prescription?)<br /><br />This box is beautiful and small enough to put in even my smallest of purses and it is easy to pop open and grab what I need in time to serve the next course.<br /><br />I highly recommend this item if you have a lot on your plate and want to stay discrete about it! My husband thinks I use it to hold my powder and blush!<br /><br />Rejoice and relax as I have, and invest in this aid to your mommy's little helper!",[],B00023K1XQ,B00023K1XQ,AGKAUYKB7H2MXYKQTFUUDGAOXWRQ,2012-10-25 14:09:15.000,0,0,pill box thing searching housewife living suburb city much tide time find bored even preparing dinner stressed entertaining local doctor prescribed something help feel energized ever br br needed yet mother mother little helper pill box would carry actual pill bottle doctor tell discrete embarrassing though really discrete must u housewife prescription br br box beautiful small enough put even smallest purse easy pop open grab need time serve next course br br highly recommend item lot plate want stay discrete husband think use hold powder blush br br rejoice relax invest aid mommy little helper,0.967,0.0798999999999999,0.713391432429115,0.1826282864858229,0.1533480870236427
1.0,Save your money,"This pill box is extremely difficult to open once it's closed.  And I am not some arthritic senior citizen, but an active 35 year old with good dexterity.<br /><br />The lid fits too tightly once it's snapped shut, and the lip of the lid is flush with the bottom piece.  Very aerodynamic I'm sure, but you'll break all your fingernails trying to pry it open.  I have to use a nail file tip to open it again.<br /><br />Also, the craftmanship of the piece is poor in general, especially for an item of this price.  The sticker inside says ""Made in Thailand"", and frankly it shows.<br /><br />Save your money and look for something else.",[],B00023K1XQ,B00023K1XQ,AFEKSX6KHE5X4CS7AJP7SRILGADA,2006-10-18 23:11:25.000,5,1,pill box extremely difficult open closed arthritic senior citizen active 35 year old good dexterity br br lid fit tightly snapped shut lip lid flush bottom piece aerodynamic sure break fingernail trying pry open use nail file tip open br br also craftmanship piece poor general especially item price sticker inside say made thailand frankly show br br save money look something else,0.7722,0.1149,0.8329446421995828,0.5240389284399165,0.4400214706521873
4.0,simple and petite,"I love how simple and petite this case is. It's well made with a beautiful polish. Although it was expensive for the size , I'm happy with this purchase.",[],B00023K1XQ,B00023K1XQ,AFAFX33QI23Y3CWCQYSP2XLVNMSQ,2013-05-28 18:18:40.000,0,1,love simple petite case well made beautiful polish although expensive size happy purchase,0.9313,0.0442,0.7353013379157972,0.4691602675831594,0.393941327084415
5.0,PENDANT TO DIE FOR,"THIS PENDANT IS GORGEOUS !!! THE CHAIN IS AWESOME!!!!NEVER HAVE I SEEN A SILVER CHAIN SPARKLE LIKE THIS-JUST LIKE TINY DIAMONDS.I LOVE THIS SET,THE AMETHYST IS BEAUTIFUL, AND LACY AND FEMININE,IT IS ABSOLUTELY HOTTT!!!!!!!!",[],B00023XF98,B00023XF98,AFT6Q6TT2HZAQERSA52HB6GIPVJA,2005-12-09 01:17:02.000,1,1,pendant gorgeous chain awesome never seen silver chain sparkle like thisjust like tiny diamondsi love set amethyst beautiful lacy feminine absolutely hottt,0.975,0.0,0.7084816496870013,0.4416963299374002,0.3708805932783148
5.0,Love this pendant !!!,"I just recieved this beautiful garnet pendant, the color of the garnet is perfect,a true burgundy,and the workmanship is excellent,it almost looks like white gold,i am really pleased with it.",[],B00023XG8S,B00023XG8S,AFUWZK4RI5TVMXQHJFZXLJFQ5VZA,2005-10-03 18:04:23.000,0,0,recieved beautiful garnet pendant color garnet perfect true burgundy workmanship excellent almost look like white gold really pleased,0.9613,0.0,0.716889652632871,0.1433779305265742,0.1203906130355424
5.0,I love this stuff,"What can I say, they are great for me, I love sexy clothes for my wife...",[],B00024EMAI,B00024EMAI,AH4CRLVSM26GKDHHWJRN5RXAYTIA,2009-04-22 17:55:36.000,0,1,say great love sexy clothes wife,0.9136,0.12155,0.7461642322327238,0.5100078464465447,0.4282399464208767
3.0,Not very comfortable,"These are ok for short term wear, but they're not very comfortable.  One size really means up to size 10.  The lace is not stretchy.",[],B00024EMAI,B00024EMAI,AE7T6B7IR62WSZBZU5H5XBQAGLNQ,2011-01-14 13:01:32.000,1,1,ok short term wear comfortable one size really mean size 10 lace stretchy,0.6705,0.1215499999999999,0.8953602553087026,0.5398470510617405,0.4532951283650085
5.0,The best,"If your looking for a great looking baggage, a clasic that calls everybodys attention, u got it here, it is very strong, great colour, and you can carry easily 10 day clothes in there.",[],B00024S6LY,B00024S6LY,AGAKCRWDTANML4EEFE7TFDIT55NQ,2007-03-03 03:32:46.000,4,1,looking great looking baggage clasic call everybodys attention u got strong great colour carry easily 10 day clothes,0.9313,0.0,0.7353013379157974,0.4470602675831595,0.3753845482390658
5.0,excellent product!!,highly recommended... durable... fits in my CASIO watch.. always use TIMEX bands for yearsss XD,[],B00024WLCO,B00024WLCO,AFV7TIZZYEUP4W3V3C6E5AIBUQLA,2009-01-19 01:08:23.000,0,1,highly recommended durable fit casio watch always use timex band years xd,0.8251,0.0451,0.8004787038173562,0.4826457407634712,0.4052647181899325
1.0,Did not last 1 month,"Purchased this fast-wrap band as a replacement. The band looked amazing and was a great fit....but within a month, the rubber pull-tab's stitching separated from the nylon backed velcro. It is now useless. I have since purchased a simple, black fast-wrap one from Wal-mart for $8 and it works great.",[],B00024WLCO,B00024WLCO,AG5AZ6J3AHQ7DWVOKX2FIA5WDYIA,2011-10-15 11:51:49.000,0,1,purchased fastwrap band replacement band looked amazing great fit within month rubber pulltab stitching separated nylon backed velcro useless since purchased simple black fastwrap one walmart 8 work great,0.9153,0.0451,0.7451209034000246,0.4715741806800049,0.3959682253418835
4.0,Picture Perfect,The ring was lovely and the opal was stunning.  My only regret was it had the prongs and not bevelled.,[],B00027MV30,B00027MV30,AFOSRWEJZXSU2QOCFM6NMGUU3RWQ,2011-05-09 15:46:27.000,1,1,ring lovely opal stunning regret prong bevelled,0.5574,0.0,0.9647723088253346,0.4929544617650669,0.4139206754661776
5.0,elegante y resistente,"Un excelente reloj, llevo varios años con el y ni la bateria se ha tenido que cambiar.<br />Es elegante pero puede llevarse en cualquier ocasion.",[],B00028A9EC,B00028A9EC,AGVIF3OAG6XUFKZ6Y4BUUGRVJOXA,2007-06-17 12:45:21.000,0,1,un excelente reloj llevo varios años con el ni la bateria se ha tenido que cambiar br e elegante pero puede llevarse en cualquier ocasion,0.34,0.0,0.9018043451577268,0.4803608690315453,0.4033461725148493
5.0,As described GO MUCKDOGS!!!!,Perfect fit and logo matched out little league uniforms perfectly,[],B000296JUE,B000296JUE,AF4DGD3LIPSTYY2P5HUUNLYPO44Q,2020-10-14 18:11:55.833,0,1,perfect fit logo matched little league uniform perfectly,0.8789,0.0481166666666666,0.7674604148766417,0.4775504163086616,0.4009863105404663
5.0,As described GO MUCKDOGS!!!!,Perfect fit and logo matched out little league uniforms perfectly,[],B000296JUE,B000296JUE,AF4DGD3LIPSTYY2P5HUUNLYPO44Q,2020-10-14 18:11:55.833,0,1,perfect fit logo matched little league uniform perfectly,0.8789,0.0481166666666666,0.7674604148766417,0.4775504163086616,0.4009863105404663
5.0,As described GO MUCKDOGS!!!!,Perfect fit and logo matched out little league uniforms perfectly,[],B000296JUE,B000296JUE,AF4DGD3LIPSTYY2P5HUUNLYPO44Q,2020-10-14 18:11:55.833,0,1,perfect fit logo matched little league uniform perfectly,0.8789,0.0481166666666666,0.7674604148766417,0.4775504163086616,0.4009863105404663
5.0,As described GO MUCKDOGS!!!!,Perfect fit and logo matched out little league uniforms perfectly,[],B000296JUE,B000296JUE,AF4DGD3LIPSTYY2P5HUUNLYPO44Q,2020-10-14 18:11:55.833,0,1,perfect fit logo matched little league uniform perfectly,0.8789,0.0481166666666666,0.7674604148766417,0.4775504163086616,0.4009863105404663
5.0,great cap,"great fit, like the real thing!",[],B000296JUE,B000296JUE,AGIO4JRPS77UANXHUOUCC5UW3IUQ,2019-09-11 14:52:59.487,1,1,great fit like real thing,0.8442,0.0134166666666666,0.7887565975205598,0.4644596528374453,0.3899943466195551
5.0,As expected,Basic hat great for the price.  Velcro back,[],B000296JUE,B000296JUE,AEOWOE75O6ZEYEOTNDWVZZBNG3WA,2015-04-24 17:10:55.000,0,1,basic hat great price velcro back,0.6249,0.2058833333333333,0.7912114888916167,0.56118396444499,0.4712111637901368
5.0,Good value,Worked great for our kids team that needed more coaches hats.  Price was right.,[],B000296JV8,B09XTY8XCK,AFQLXSCC3744WOHTF6N2F75L5FJQ,2008-09-30 15:24:57.000,0,0,worked great kid team needed coach hat price right,0.6249,0.0,0.9233460169387504,0.18466920338775,0.155061790353543
3.0,small,they look a lot larger than what they realy are. they are small and dont even have screw on backs so they are easy to lose.,[],B00029QPQW,B00029QPQW,AFAJSWPSGHXZ75XVSOAV2EX5KY3A,2004-07-06 16:39:30.000,0,0,look lot larger realy small dont even screw back easy lose,0.127,0.0,0.7710813796489506,0.1542162759297901,0.1294912817548631
1.0,junk junk junk,"If you would like an infuriating way of putting a watch band on, then by all means by this. It doesn't have a buckle that you would slide the other velcro part through, it is just a basically double sided piece of velcro. Have fun with this especially if you have limited hand mobility. absolutely a garbage product.",[],B00029R5LG,B00029R5LG,AFEUT7FAY3I3FGXIYIXINPQYXRAQ,2019-09-03 02:49:32.072,3,1,would like infuriating way putting watch band mean nt buckle would slide velcro part basically double sided piece velcro fun especially limited hand mobility absolutely garbage product,0.5698,0.1219285714285713,0.9571621455750584,0.5523967148292973,0.4638327453386757
2.0,A little too wide for 14mm.,Doesn't fit 14mm too well. You have to force it a bit. It works but not the easiest to install since it's a bit wide for 14mm.,[],B00029R5LG,B00029R5LG,AEPAEDFNOPEDEWROFTCU2ZGPTGDA,2021-08-31 01:50:55.991,0,1,nt fit 14mm well force bit work easiest install since bit wide 14mm,0.7506,0.3027285714285714,0.8462010556032896,0.6206044968349436,0.5211049953934527
5.0,Great Price,Just what I needed. Works Great.,[],B00029R5LG,B00029R5LG,AEC4RWDF7YOPPF4KUFF2BY4DAZOQ,2020-12-08 12:25:19.649,0,1,needed work great,0.6249,0.1770285714285714,0.9233460169387504,0.5731834891020358,0.4812868436684225
1.0,Cannot be a real Timex watch band,"Cheap piece of velcro strap (see pic.).  Can't believe Timex would produce this, if so, shame on them.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/814psurBUlL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/814psurBUlL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/814psurBUlL._SL256_.jpg'}]",B00029R5LG,B00029R5LG,AGDED6TGKMBWAKBD5ZPJR2YSUL3Q,2020-12-23 19:22:57.577,1,1,cheap piece velcro strap see pic ca nt believe timex would produce shame,-0.4767,0.9245714285714286,0.4005768994721984,0.8424010941801539,0.707341665329473
1.0,This is just a nice strap....NOT a traditional watch band,"This item is just a well made Velcro strap that as designed one could probably use to hold a watch movement on one's wrist.  However, once the strap is opened and then removed from one's wrist, I think there is a very high probability that the watch movement would/could easily fall off from the strap.  I'm not certain what the real intent of this strap and design are to be used for (some unfamiliar uses are described in some of the reviews) but as a traditional watch band, it definitely is not.",[],B00029R5LG,B00029R5LG,AFNVUQXR7FE7TBOKI7UL4BA3DG3A,2021-03-24 14:28:12.540,1,1,item well made velcro strap designed one could probably use hold watch movement one wrist however strap opened removed one wrist think high probability watch movement wouldcould easily fall strap certain real intent strap design used unfamiliar us described review traditional watch band definitely,0.8074,0.3595285714285714,0.8113415981342826,0.6420326053411423,0.5390976049239358
5.0,Works Perfect as a Replacement Band,I bought this as a replacement band for mu Suunto Observer. Fits great and looks good!,[],B00029R5LG,B00029R5LG,AFFNJV2PS4VFUDGVM32PUENW35CA,2020-09-21 21:59:07.588,0,1,bought replacement band mu suunto observer fit great look good,0.8591,0.4112285714285714,0.7796121271633731,0.6615367111469603,0.55547468085221
2.0,Not really a watch band,"Just a hook and loop strap …..,not really a watch band",[],B00029R5LG,B00029R5LG,AGN3DS4KLIY7ZG666PSLMBEX26VA,2021-05-28 09:32:16.959,0,1,hook loop strap really watch band,0.0,0.4478714285714286,0.6931385786178962,0.6625634300092935,0.5563367892171269
1.0,Waste of money,Better off wearing nothing because these do nothing against the cold,[],B0002ABOTE,B0002ABOTE,AHP3TRI7J3KKSVNAWZIHYFWQLV5Q,2020-02-04 18:45:53.693,0,1,better wearing nothing nothing cold,0.4404,0.0526749999999999,0.9634221185712531,0.5190219237142506,0.4358088259843025
5.0,"fast shipment , great quality , fits good on my big hands","fast shipment , great quality , fits good on my big hands",[],B0002ABOTE,B0002ABOTE,AGJB2OI2MRRBD2I2SKIEJCOF5MUA,2019-11-24 16:19:37.621,0,1,fast shipment great quality fit good big hand,0.9136,0.420525,0.7461642322327238,0.6594953464465447,0.5537606015178971
1.0,Too small,Ridiculous. Too small for my hand,[],B0002ABOTE,B0002ABOTE,AHZ2CEY4RZHY3GDJ7IDIRIOLSRUA,2020-01-23 10:10:42.945,0,1,ridiculous small hand,0.1779,0.315175,0.8023198723456487,0.6180514744691297,0.5189612908038763
4.0,Keeping your hands warm.,Good quality.,[],B0002ABOTE,B0002ABOTE,AFB2Y376XOLST7D37UBHDD4NPQHQ,2022-01-17 18:55:21.000,0,1,good quality,0.4404,0.0526749999999999,0.9634221185712531,0.5190219237142506,0.4358088259843025
5.0,Great watch,"Doesn't look like all the others, and, for a spouse who wants to read the watch without the glasses, it fills the bill.",[],B0002B5LEW,B0002B5LEW,AFPZUC3S4AIT6R4K4HJUPH3TN6RA,2007-01-18 19:03:11.000,0,1,nt look like others spouse want read watch without glass fill bill,0.4215,0.0,0.9518227568430098,0.4903645513686019,0.4117459969839844
4.0,Bag was excellent-the company's cancelled my order,"The original bag I ordered was all black and it turns out they were out of stock, but the email I received just informed me that the ordered was cancelled with no explanation.  I had to email ebags to find out why.  They did not suggest another color nor tell me which colors were available.  I was lucky in that the second bag I ordered was in stock.<br /><br />The bag itself is excellent, good quality and well insulated.",[],B0002BKVTC,B0002BKVTC,AFAU5J7ADNWDHJ54KS7G6B35CXSA,2005-09-19 10:15:57.000,5,1,original bag ordered black turn stock email received informed ordered cancelled explanation email ebags find suggest another color tell color available lucky second bag ordered stock br br bag excellent good quality well insulated,0.8957,0.0,0.757149871118203,0.4514299742236406,0.3790536740194488
3.0,Great...but a little messy!,"Pros:<br />-Can fit a ton and still slips easily into the frig.<br />-sippy cups (for kids) can be placed in bag upright.<br />-Great color<br />Cons:<br />-Leaks<br />-Leaks<br />-Oh did I mention that it leaks.<br />-Not that easy to clean (but does get clean if you want to run it through the dishwasher)<br /><br />If you have a leak in your lunch it will quickly leak out of the lunchbox and on to your car floor, refrig, etc.",[],B0002BKVZG,B0002BKVZG,AGFFWKMKNHARC4HV2Z3BYAXTNSQQ,2007-07-08 11:52:21.000,6,0,pro br fit ton still slip easily frig br sippy cup kid placed bag upright br great color br con br leak br leak br oh mention leak br easy clean get clean want run dishwasher br br leak lunch quickly leak lunchbox car floor refrig etc,0.765,0.0,0.837363446667485,0.167472689333497,0.1406223374931034
5.0,best bag,"I returned back to school a few years ago for a new career in nursing. The books required are always too heavy and thick for oridinary backpacks and wheeled ones which over use tends to always fall apart. I looked everywhere for one that fits. When I first purchased this bag, I thought I hope that it suits my needs. When it arrived and I transferred my books into this bag, I thought Wow! lots of compartments. Easy storage. Even has a good place to store laptop and its cords and stuff. Which was cool.<br /><br />The only bad thing I can think of about this bag is that its a bit heavy if you carry it by hand....of course, that also depends on how many books you have in your backpack. It comes with a separate compartment for you to carry the bag over the shoulder but the weight of the wheels and the handle makes it very difficult to put that much pressure on your shoulder and can strain the back immediately so i would not recommend it. only other thing is that its a bit bulky so it takes up more than average amount of space at a desk.<br /><br />overall I have no major complaints on this bag. I have used it for a month now and it is great...for health science majors especially nursing students...because most of the time...we resort to carry our luggage to school as our backpack because of the numerous books we carry in school per day. So I recommend it for students just starting the field of nursing.",[],B0002BL81M,B0002BL81M,AFO4LY5L3IC6I7CR2WGX7GOUSDSA,2006-02-25 19:35:18.000,3,0,returned back school year ago new career nursing book required always heavy thick oridinary backpack wheeled one use tends always fall apart looked everywhere one fit first purchased bag thought hope suit need arrived transferred book bag thought wow lot compartment easy storage even good place store laptop cord stuff cool br br bad thing think bag bit heavy carry hand course also depends many book backpack come separate compartment carry bag shoulder weight wheel handle make difficult put much pressure shoulder strain back immediately would recommend thing bit bulky take average amount space desk br br overall major complaint bag used month great health science major especially nursing student time resort carry luggage school backpack numerous book carry school per day recommend student starting field nursing,0.9566,0.0,0.7197741499938629,0.1439548299987726,0.1208750200908177
3.0,Three Stars,No problems,[],B0002BL9H0,B0002BL9H0,AHHHAWYON4EJATGJM2DYUTV7VE7Q,2015-06-01 13:12:41.000,0,1,problem,-0.4019,0.7582,0.4464833681109612,0.7683966736221923,0.6452021329370606
5.0,Easy to use,"Let's face it, if someone actually steals your bag they will find a way to get in, even if means destroying the bag. The TSA approval means that the security people can open the lock if they need to inspect something. I'm not saying the security check issue is a major problem but after you check your bag, and it goes through the security check, it will be sitting around waiting to be loaded or in transit from one flight to the next.<br /><br />This type of lock is to deter the casual thief from going through you bag when left unattended. I decided that a combo lock was better than a key lock (lost key) and 4 dials were better than 3. This eBags lock is designed to work for the most common bags sold these days, is easy to use and it is easy to reset the combination.<br /><br />Just remember to twirl the dials after you lock it  :o).",[],B0002BL9H0,B0002BL9H0,AFT24KSVAR7RKHTB65Z6FB2AWN3A,2008-09-06 16:32:07.000,0,1,let face someone actually steal bag find way get even mean destroying bag tsa approval mean security people open lock need inspect something saying security check issue major problem check bag go security check sitting around waiting loaded transit one flight next br br type lock deter casual thief going bag left unattended decided combo lock better key lock lost key 4 dial better 3 ebags lock designed work common bag sold day easy use easy reset combination br br remember twirl dial lock,0.7357,0.3794,0.8553455259604763,0.6607691051920953,0.5548301426646622
5.0,Excellent locks,Locks are great. This is my second batch of locks. They last longer then the suitcase. I was on a trip to Africa and my bags were inspected and the locks were opened and placed in my suitcase afterwards.They standup well to international travel.,[],B0002BL9H0,B0002BL9H0,AERDFDQ2UQ7H34IIKYLMPSBGPGQQ,2008-05-21 17:58:01.000,1,1,lock great second batch lock last longer suitcase trip africa bag inspected lock opened placed suitcase afterwardsthey standup well international travel,0.7351,0.3787999999999999,0.8557137596661348,0.660542751933227,0.5546400798879318
5.0,Great little lock,I love these locks.  Easy instructions to set the combination & the color is great!,[],B0002BL9HA,B0002BL9HA,AE454UYPFKMT7TC5KI2RH5M4JFYA,2008-08-03 02:43:31.000,1,0,love lock easy instruction set combination color great,0.9042,0.142,0.7519332269547073,0.2213866453909415,0.185892444245858
5.0,TSA approved luggage locks,"Great purchase and have used them often.  Easy to use and reliable, cost effective for travel security.",[],B0002BL9HA,B0002BL9HA,AGVMLJI54STIQ5XPKHKHE4RVZ6QQ,2010-10-19 21:11:32.000,0,1,great purchase used often easy use reliable cost effective travel security,0.91,0.1478,0.7483736344666748,0.523574726893335,0.4396316930304867
